Coder_ID,Pair_Type,Word_ID,Pair_ID,Korean_Word,POS,Note,I_Feel,I_Feel_Wordform,They_Feel,They_Feel_Wordform,They_Feel_Q1,They_Feel_Q2,It_Feels,It_Feels_Wordform,It_Feels_Q1,It_Feels_Q2,Bodily_Physical,Epistemic,Behavioral_Result,Additional_Meaning,Unnamed: 21,Distinctiveness,Relatedness,I_Am,I_Am_Wordform,causing,caused,Meaning_label
2,noun-adj,420,231,못마땅하다,adjective,,acceptable,못마땅하다고,acceptable,못마땅하다고,yes,no,unacceptable,못마땅하다고,no,no,no,no,no,no,,,,acceptable,못마땅하다,no,yes,1
2,noun-adj,421,231,못마땅함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,422,232,몽상,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,423,232,몽상하는,adjective,get rid of '는' and add 'ㄴ' 받침; becomes verb in I AM quesiton,unacceptable,몽상한다고,unacceptable,몽상한다고,no,no,unacceptable,몽상한다고,no,no,no,no,no,no,,,,acceptable,몽상한다,no,yes,1
2,no-pair,424,233,몽환적이다,adjective,,acceptable,몽환적이라고,acceptable,몽환적이라고,yes,no,acceptable,몽환적이라고,no,yes,no,no,no,no,,,,acceptable,몽환적이다,yes,yes,1
2,noun-adj,425,234,묘하다,adjective,object needed for I AM part,acceptable,묘하다고,acceptable,묘하다고,yes,no,acceptable,묘하다고,no,no,no,no,no,no,,,,unacceptable,묘하다,yes,yes,1
2,noun-adj,426,234,묘함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,427,235,무가치한,adjective,object needed,unacceptable,무가치하다고,acceptable,무가치하다고,yes,no,acceptable,무가치하다고,no,yes,no,no,no,no,,,,acceptable,무가치하다,yes,no,1
2,noun-adj,428,236,무감각하다,adjective,physical meaning,acceptable,무감각하다고,acceptable,무감각하다고,yes,no,unacceptable,무감각하다고,no,no,yes,no,no,yes,,yes,yes,acceptable,무감각하다,yes,yes,1
2,noun-adj,428,236,무감각하다,adjective,emotional meaning,acceptable,무감각하다고,acceptable,무감각하다고,yes,no,unacceptable,무감각하다고,no,no,no,no,no,yes,,yes,yes,acceptable,무감각하다,no,yes,2
2,noun-adj,429,236,무감각함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,430,237,무감동,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,431,237,무감동하다,adjective,,acceptable,무감동하다고,acceptable,무감동하다고,yes,no,unacceptable,무감동하다고,no,no,no,no,no,no,,,,acceptable,무감동하다,yes,yes,1
2,noun-adj,433,238,무관심,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,434,238,무관심하다,adjective,,unacceptable,무관심하다고,acceptable,무관심하다고,yes,no,unacceptable,무관심하다고,no,no,no,no,no,no,,,,acceptable,무관심하다,no,yes,1
1,noun-adj,593,238,산뜻하다,adjective,fresh feeling,acceptable,산뜻하다고,acceptable,산뜻하다고,yes,no,unacceptable,산뜻하다고,no,no,no,no,no,yes,,yes,yes,acceptable,산뜻하다,no,yes,1
1,noun-adj,593,238,산뜻하다,adjective,Organized,acceptable,산뜻하다고,acceptable,산뜻하다고,yes,no,unacceptable,산뜻하다고,no,no,no,no,no,yes,,yes,yes,acceptable,산뜻하다,yes,no,2
1,noun-adj,594,238,산뜻함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,435,239,무기력,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,436,239,무기력하다,adjective,,acceptable,무기력하다고,acceptable,무기력하다고,yes,no,unacceptable,무기력하다고,no,no,no,no,no,no,,,,acceptable,무기력하다,no,yes,1
1,no-pair,595,239,산만하다,adjective,,acceptable,산만하다고,acceptable,산만하다고,no,no,unacceptable,산만하다고,no,no,no,no,no,no,,,,acceptable,산만하다,yes,no,1
2,noun-adj,437,240,무덤덤하다,adjective,,acceptable,무덤덤하다고,acceptable,무덤덤하다고,yes,yes,unacceptable,무덤덤하다고,no,no,no,no,no,no,,,,acceptable,무덤덤하다,no,yes,1
2,noun-adj,438,240,무덤덤함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,439,241,무력감,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,440,241,무력하다,adjective,,acceptable,무력하다고,acceptable,무력하다고,yes,no,unacceptable,무력하다고,no,no,no,no,no,no,,,,acceptable,무력하다,yes,yes,1
1,no-pair,597,241,살인적이다,adjective,,acceptable,살인적이라고,acceptable,살인적이라고,no,no,unacceptable,살인적이라고,no,no,no,no,no,no,,,,acceptable,살인적이다,yes,no,1
2,noun-adj,441,242,무례,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,442,242,무례하다,adjective,object needed,unacceptable,무례하다고,acceptable,무례하다고,no,yes,unacceptable,무례하다고,no,no,no,no,no,no,,,,acceptable,무례하다,yes,yes,1
1,noun-adj,599,242,상냥하다,adjective,나는 상냥하다 = I am kind person,acceptable,상냥하다고,acceptable,상냥하다고,no,no,unacceptable,상냥하다고,no,no,no,no,no,no,,,,acceptable,상냥하다,no,no,1
1,noun-adj,1411,242,상냥함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,443,243,무료하다,adjective,,acceptable,무료하다고,acceptable,무료하다고,yes,no,unacceptable,무료하다고,no,no,no,no,no,no,,,,acceptable,무료하다,yes,yes,1
2,noun-adj,444,243,무료함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,445,244,무색하다,adjective,,acceptable,무색하다고,acceptable,무색하다고,yes,no,unacceptable,무색하다고,no,no,no,no,no,no,,,,acceptable,무색하다,yes,yes,1
2,verb-adj,601,244,상심하다,verb,,,,,,,,,,,,,,,,,,,,,,,
2,verb-adj,602,244,상심한,adjective,,unacceptable,상심한다고,unacceptable,상심한다고,no,no,unacceptable,상심한다고,no,no,no,no,no,no,,,,acceptable,상심한다,no,yes,1
2,noun-adj,446,245,무서움,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,447,245,무서워하는,adjective,already containing feeling meaning; becomes verb in I AM; get rid of '는' and add 'ㄴ' 받침,unacceptable,무서워한다고,unacceptable,무서워한다고,no,no,unacceptable,무서워한다고,no,no,no,no,no,no,,,,acceptable,무서워한다,no,yes,1
2,noun-adj,448,245,무섭다,adjective,,acceptable,무섭다고,acceptable,무섭다고,yes,no,acceptable,무섭다고,no,yes,no,no,no,no,,,,acceptable,무섭다,yes,yes,1
2,verb-adj,603,245,상처받은,adjective,makes sense with past tense ('상처받았다고') in I feel - and They feel - parts,unacceptable,상처받는다고,unacceptable,상처받는다고,no,no,unacceptable,상처받는다고,no,no,no,no,no,no,,,,acceptable,상처받는다,no,yes,1
2,verb-adj,604,245,상처받다,verb,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,449,246,무시,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,450,246,무시된,adjective,becomes verb in I AM part,acceptable,무시된다고,acceptable,무시된다고,yes,no,unacceptable,무시된다고,no,no,no,no,no,no,,,,acceptable,무시된다,yes,yes,1
1,noun-adj,605,246,상쾌하다,adjective,,acceptable,상쾌하다고,acceptable,상쾌하다고,yes,no,unacceptable,상쾌하다고,no,no,no,no,no,no,,,,acceptable,상쾌하다,yes,yes,1
1,noun-adj,606,246,상쾌함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,607,246,상큼하다,adjective,,acceptable,상큼하다고,acceptable,상큼하다고,yes,no,unacceptable,상큼하다고,no,no,no,no,no,yes,,yes,yes,acceptable,상큼하다,yes,yes,1
1,noun-adj,607,246,상큼하다,adjective,,acceptable,상큼하다고,acceptable,상큼하다고,yes,no,unacceptable,상큼하다고,no,no,yes,no,no,yes,,yes,yes,acceptable,상큼하다,yes,yes,2
1,noun-adj,608,246,상큼함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,451,247,무시무시하다,adjective,object needed,unacceptable,무시무시하다고,acceptable,무시무시하다고,no,yes,unacceptable,무시무시하다고,no,no,no,no,no,no,,,,acceptable,무시무시하다,yes,no,1
1,no-pair,609,247,새로운,adjective,,acceptable,새롭다고,acceptable,새롭다고,no,no,unacceptable,새롭다고,no,no,no,no,no,no,,,,acceptable,새롭다,yes,no,1
1,noun-adj,610,248,샐쭉하다,adjective,discussion needed,acceptable,샐쭉하다고,acceptable,샐쭉하다고,yes,no,unacceptable,샐쭉하다고,no,no,no,no,no,no,,,,acceptable,샐쭉하다,no,yes,1
1,noun-adj,611,248,샐쭉함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,454,249,무신경한,adjective,,unacceptable,무신경하다고,acceptable,무신경하다고,no,yes,unacceptable,무신경하다고,no,no,no,no,no,no,,,,acceptable,무신경하다,no,yes,1
1,noun-adj,1412,249,샘,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1412,249,샘나는,adjective,샘난다 = what I feel,acceptable,샘난다고,acceptable,샘난다고,yes,no,unacceptable,샘난다고,no,no,no,no,no,no,,no,yes,acceptable,샘난다,no,yes,1
1,noun-adj,1413,249,샘내는,adjective,나는 샘낸다고 느낀다 = 나는 (누군가가) 샘낸다고 느낀다,acceptable,샘낸다고,acceptable,샘낸다고,no,no,unacceptable,샘낸다고,no,no,no,no,no,no,,no,yes,acceptable,샘낸다,no,yes,1
2,noun-adj,455,250,무심하다,adjective,object needed,unacceptable,무심하다고,acceptable,무심하다고,no,yes,unacceptable,무심하다고,no,no,no,no,no,no,,,,acceptable,무심하다,yes,yes,1
2,noun-adj,456,250,무심함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,613,250,생각하는,adjective,나는 생각한다 = I do think. (DIscussion needed for cause),unacceptable,생각한다고,unacceptable,생각한다고,no,no,unacceptable,생각한다고,no,no,no,no,no,no,,,,acceptable,생각한다,no,no,1
1,noun-adj,1414,250,생각,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,457,251,무안하다,adjective,,acceptable,무안하다고,acceptable,무안하다고,yes,no,unacceptable,무안하다고,no,no,no,no,no,no,,,,acceptable,무안하다,yes,yes,1
2,noun-adj,458,251,무안함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,459,251,무정한,adjective,object needed,unacceptable,무정하다고,acceptable,무정하다고,no,yes,unacceptable,무정하다고,no,no,no,no,no,no,,,,acceptable,무정하다,yes,yes,1
1,noun-adj,614,251,생기 없는,adjective,나는 생기(가) 없다.,acceptable,생기 없다고,unacceptable,생기 없다고,no,no,unacceptable,생기 없다고,no,no,no,no,no,no,,,,acceptable,생기 없다,yes,no,1
1,noun-adj,615,251,생기,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,461,253,뭉클하다,adjective,,acceptable,뭉클하다고,acceptable,뭉클하다고,yes,no,unacceptable,뭉클하다고,no,no,no,no,no,no,,,,acceptable,뭉클하다,no,yes,1
1,no-pair,617,253,생생하다,adjective,,acceptable,생생하다고,acceptable,생생하다고,no,no,unacceptable,생생하다고,no,no,no,no,no,no,,,,acceptable,생생하다,yes,yes,1
2,no-pair,462,254,미심쩍다,adjective,,acceptable,미심쩍다고,acceptable,미심쩍다고,yes,no,unacceptable,미심쩍다고,no,no,no,no,no,no,,,,acceptable,미심쩍다,no,yes,1
1,noun-adj,618,254,서두르는,adjective,나는 서두른다 = verb,acceptable,서두른다고,acceptable,서두른다고,no,no,unacceptable,서두른다고,no,no,no,no,no,no,,,,acceptable,서두른다,no,no,1
1,noun-adj,619,254,서두름,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,463,255,미심쩍어하는,adjective,object needed,unacceptable,미심쩍어한다고,unacceptable,미심쩍어한다고,no,no,unacceptable,미심쩍어한다고,no,no,no,no,no,no,,,,unacceptable,미심쩍어한다,no,yes,1
1,noun-adj,620,255,서러움,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,622,255,서럽다,adjective,,acceptable,서럽다고,acceptable,서럽다고,yes,no,unacceptable,서럽다고,no,no,no,no,no,no,,,,acceptable,서럽다,no,yes,1
2,noun-adj,464,256,미안하다,adjective,,acceptable,미안하다고,acceptable,미안하다고,yes,no,unacceptable,미안하다고,no,no,no,no,no,no,,,,acceptable,미안하다,no,yes,1
2,noun-adj,465,256,미안함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,623,256,서먹하다,adjective,,acceptable,서먹하다고,acceptable,서먹하다고,yes,no,unacceptable,서먹하다고,no,no,no,no,no,no,,,,acceptable,서먹하다,yes,yes,1
1,noun-adj,624,256,서먹함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,466,257,미안해하는,adjective, get rid of '는' and add 'ㄴ' 받침,unacceptable,미안해한다고,unacceptable,미안해한다고,no,no,unacceptable,미안해한다고,no,no,no,no,no,no,,,,acceptable,미안해한다,no,yes,1
1,noun-adj,625,257,선뜩하다,adjective,,acceptable,선뜩하다고,acceptable,선뜩하다고,yes,no,unacceptable,선뜩하다고,no,no,no,no,no,no,,,,acceptable,선뜩하다,yes,yes,1
1,noun-adj,626,257,선뜩함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,467,258,민감하다,adjective,,acceptable,민감하다고,acceptable,민감하다고,yes,no,acceptable,민감하다고,yes,yes,no,no,no,no,,,,acceptable,민감하다,yes,yes,1
2,noun-adj,468,258,민감함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,no-pair,627,258,선선하다,adjective,,acceptable,선선하다고,acceptable,선선하다고,yes,no,unacceptable,선선하다고,no,no,yes,no,no,no,,,,acceptable,선선하다,yes,no,1
2,noun-adj,469,259,민망하다,adjective,,acceptable,민망하다고,acceptable,민망하다고,yes,no,unacceptable,민망하다고,no,no,no,no,no,no,,,,acceptable,민망하다,yes,yes,1
1,noun-adj,628,259,선호,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,629,259,선호되는,adjective,,acceptable,선호된다고,acceptable,선호된다고,no,no,unacceptable,선호된다고,no,no,no,no,no,no,,,,acceptable,선호된다,no,no,1
2,noun-adj,1406,259,민망함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,verb-adj,631,260,설레는,adjective,,acceptable,설레인다고,acceptable,설레인다고,yes,no,acceptable,설레인다고,no,yes,no,no,no,no,,,,acceptable,설레인다,yes,yes,1
3,verb-adj,632,260,설레다,verb,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,635,261,섬뜩하다,adjective,,acceptable,섬뜩하다고,acceptable,섬뜩하다고,yes,no,unacceptable,섬뜩하다고,no,no,no,no,no,no,,,,acceptable,섬뜩하다,yes,no,1
1,noun-adj,636,261,섬뜩함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,no-pair,637,262,섬세하다,adjective,나는 섬세하다 = personality,acceptable,섬세하다고,acceptable,섬세하다고,no,no,unacceptable,섬세하다고,no,no,no,no,no,no,,,,acceptable,섬세하다,no,no,1
1,no-pair,638,263,섬찟하다,adjective,,acceptable,섬찟하다고,acceptable,섬찟하다고,yes,no,unacceptable,섬찟하다고,no,no,no,no,no,no,,,,acceptable,섬찟하다/섬찟했다,no,yes,1
1,noun-adj,640,264,성가시다,adjective,,acceptable,성가시다고,acceptable,성가시다고,yes,no,unacceptable,성가시다고,no,no,no,no,no,no,,,,acceptable,성가시다,yes,no,1
1,noun-adj,642,264,성가심,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,477,266,반성,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,478,266,반성하는,adjective,,acceptable,반성한다고,acceptable,반성한다고,yes,no,unacceptable,반성한다고,no,no,no,no,no,no,,,,acceptable,반성한다,yes,no,1
1,noun-adj,647,267,성난,adjective,,unacceptable,성난다고,unacceptable,성난다고,yes,no,unacceptable,성난다고,no,no,no,no,no,no,,,,acceptable,성난다/성낸다,no,yes,1
1,noun-adj,1415,267,성,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,482,268,수용하는,adjective,,not sure,수용한다고,acceptable,수용한다고,no,yes,unacceptable,수용한다고,no,no,no,no,no,no,,,,unacceptable,수용한다,no,yes,1
3,noun-adj,483,268,수용,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1407,268,수용된,adjective,수용된' by others. others can be omitted ,acceptable,수용된다고,acceptable,수용된다고,yes,no,unacceptable,수용된다고,no,yes,no,no,no,no,,,,unacceptable,수용된다,yes,no,1
3,noun-adj,485,270,방어,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,486,270,방어적이다,adjective,meaning as 'psychologically defensive',acceptable,방어적이라고,acceptable,방어적이라고,yes,yes,unacceptable,방어적이라고,no,yes,no,no,no,no,,,,acceptable,방어적이다,no,no,1
1,no-pair,651,271,세심하다,adjective,나는 (누군가가) 세심하다고 느낀다,acceptable,세심하다고,acceptable,세심하다고,no,no,unacceptable,세심하다고,no,no,no,no,no,no,,,,acceptable,세심하다,no,no,1
3,noun-adj,489,272,배려,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,490,272,배려하는,adjective,I feel : object is omitted. still looks natural,acceptable,배려한다고,acceptable,배려한다고,yes,no,unacceptable,배려한다고,no,no,no,no,no,no,,,,acceptable,배려한다,no,no,1
1,no-pair,652,272,섹시하다,adjective,나는 (누군가가) 섹시하다고/ 나는 섹시하다 = I am sexy,acceptable,섹시하다고,acceptable,섹시하다고,no,no,unacceptable,섹시하다고,no,no,no,no,no,no,,,,acceptable,섹시하다,yes,no,1
1,noun-adj,654,274,소망,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,655,274,소망하는,adjective,나는 소망한다 (cause debate needed),acceptable,소망한다고,acceptable,소망한다고,yes,no,unacceptable,소망한다고,no,no,no,no,no,no,,,,acceptable,소망한다,no,no,1
3,no-pair,493,275,버릇없는,adjective,,acceptable,버릇없다고,acceptable,버릇없다고,yes,yes,unacceptable,버릇없다고,no,yes,no,no,no,no,,,,acceptable,버릇없다,no,no,1
1,no-pair,657,275,소소한,adjective,,acceptable,소소하다고,acceptable,소소하다고,no,no,unacceptable,소소하다고,no,no,no,no,no,no,,,,unacceptable,소소하다,yes,no,1
3,no-pair,494,276,벅차다,adjective,"meaning as feeling or emotion is strong, so hard to deal it",acceptable,벅차다고,acceptable,벅차다고,yes,no,unacceptable,벅차다고,no,no,no,no,no,yes,,no,no,acceptable,벅차다,yes,yes,1
3,no-pair,494,276,벅차다,adjective,meaning as circumstance or situation is difficult and hard.   ; Feel question: object omitted,acceptable,벅차다고,acceptable,벅차다고,yes,yes,acceptable,벅차다고,no,yes,no,no,no,yes,,no,no,acceptable,벅차다,yes,yes,2
3,noun-adj,495,277,번뇌,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,659,277,소심하다,adjective,나는 소심하다 = I am timid,acceptable,소심하다고,acceptable,소심하다고,no,no,unacceptable,소심하다고,no,no,no,no,no,no,,,,acceptable,소심하다,no,no,1
3,noun-adj,1408,277,번뇌하는,adjective,"번뇌 is in the field of thinking, so confused if it is inside the boundary of knowledge state",acceptable,번뇌한다고,acceptable,번뇌한다고,yes,no,unacceptable,번뇌한다고,no,no,no,no,no,no,,,,acceptable,번뇌한다,yes,no,1
1,noun-adj,1416,277,소심함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,497,278,번민,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1409,278,번민하는,adjective,,acceptable,번민한다고,acceptable,번민한다고,yes,no,unacceptable,번민한다고,no,no,no,no,no,no,,,,acceptable,번민한다,yes,no,1
1,no-pair,661,279,소용없는,adjective,,acceptable,소용없다고,acceptable,소용없다고,no,no,unacceptable,소용없다고,no,no,no,no,no,no,,,,unacceptable,소용없다,no,no,1
3,noun-adj,502,281,보람,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,503,281,보람있다,adjective,I am question: 봉사활동은 보람있다 : causing  나는 보람있다 cuased.(self feeling),acceptable,보람있다고,acceptable,보람있다고,yes,no,unacceptable,보람있다고,no,no,no,no,no,no,,,,unacceptable,보람있다,yes,yes,1
3,noun-adj,504,281,보람차다,adjective,same meaning with '보람있다' but different written,acceptable,보람차다고,acceptable,보람차다고,yes,no,unacceptable,보람차다고,no,no,no,no,no,no,,,,unacceptable,보람차다,yes,yes,1
1,noun-adj,664,281,소중하다,adjective,나는 소중하다 = I am precious,acceptable,소중하다고,acceptable,소중하다고,no,no,unacceptable,소중하다고,no,no,no,no,no,no,,,,acceptable,소중하다,yes,no,1
1,noun-adj,665,281,소중함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,668,284,속상하다,adjective,,acceptable,속상하다고,acceptable,속상하다고,yes,no,acceptable,속상하다고,no,yes,no,no,no,no,,,,acceptable,속상하다,yes,yes,1
3,noun-adj,669,284,속상함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,256,285,남부끄럽다,adjective,"남부끄럽다' means same thing but contain the evaluation meaning of ""I'm ashamed to be seen by others"" is further included.",acceptable,남부끄럽다고,acceptable,남부끄럽다고,yes,no,unacceptable,남부끄럽다고,no,no,no,no,no,no,,,,acceptable,남부끄럽다,yes,no,1
3,noun-adj,509,285,부끄러움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,510,285,부끄럽다,adjective,I_am question: '실수가 부끄럽다' causing  '나는 부끄럽다' caused ,acceptable,부끄럽다고,acceptable,부끄럽다고,yes,no,unacceptable,부끄럽다고,no,no,no,no,no,no,,,,acceptable,부끄럽다,yes,yes,1
1,no-pair,671,285,속은,adjective,나는 속았다 = I was tricked(?),acceptable,속았다고,acceptable,속았다고,no,no,unacceptable,속았다고,no,no,no,no,no,no,,,,acceptable,속았다,no,no,1
3,noun-adj,512,286,부담스러움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,513,286,부담스럽다,adjective,,acceptable,부담스럽다고,acceptable,부담스럽다고,yes,no,acceptable,부담스럽다고,no,no,no,no,no,no,,,,acceptable,부담스럽다,yes,yes,1
1,noun-adj,672,286,솔직하다,adjective,나는 솔직하다 = I am honest,acceptable,솔직하다고,acceptable,솔직하다고,no,no,unacceptable,솔직하다고,no,no,no,no,no,no,,,,acceptable,솔직하다,no,no,1
1,noun-adj,1417,286,솔직함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,514,287,부드러움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,515,287,부드럽다,adjective,physically soft; feel question: object needed but can omitted. so acceptable,acceptable,부드럽다고,acceptable,부드럽다고,yes,no,unacceptable,부드럽다고,no,yes,yes,no,no,yes,,yes,yes,acceptable,부드럽다,no,yes,1
3,noun-adj,515,287,부드럽다,adjective,"mentally, emotionally soft ;  I_feel:object needed but can omitted in verbal phrase ",acceptable,부드럽다고,not sure,부드럽다고,yes,no,unacceptable,부드럽다고,no,no,no,no,no,yes,,yes,yes,acceptable,부드럽다,no,no,2
1,no-pair,673,287,송연하다,adjective,,acceptable,송연하다고,acceptable,송연하다고,yes,no,unacceptable,송연하다고,no,no,no,no,no,no,,,,acceptable,송연하다,no,yes,1
3,noun-adj,257,288,남부럽다,adjective,"it has similar meaning, but it implies more evaluation from others",not sure,남부럽다고,unacceptable,남부럽다고,yes,no,unacceptable,남부럽다고,no,no,no,no,no,no,,,,unacceptable,남부럽다,no,no,1
3,noun-adj,516,288,부러움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,517,288,부럽다,adjective,,acceptable,부럽다고,acceptable,부럽다고,yes,no,unacceptable,부럽다고,no,no,no,no,no,no,,,,unacceptable,부럽다,no,no,1
1,no-pair,674,288,쇼킹,adjective,,acceptable,쇼킹하다고,acceptable,쇼킹하다고,yes,no,unacceptable,쇼킹하다고,no,no,no,no,no,no,,,,acceptable,쇼킹하다,yes,no,1
3,noun-adj,518,289,부루퉁하다,adjective,,acceptable,부루퉁하다고,acceptable,부루퉁하다고,yes,no,unacceptable,부루퉁하다고,no,no,no,no,no,no,,,,acceptable,부루퉁하다,yes,no,1
3,noun-adj,519,289,부루퉁함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,no-pair,676,290,수배 중인,adjective,,unacceptable,수배중이라고,unacceptable,수배중이라고,no,no,unacceptable,수배중이라고,no,no,no,yes,no,no,,,,acceptable,수배중이다,no,no,1
3,no-pair,521,291,부족한,adjective,성격이나 인성이 부족 vs 물질이 부족 > 둘 다 lack of something,acceptable,부족하다고,acceptable,부족하다고,yes,yes,acceptable,부족하다고,no,yes,no,no,no,no,,,,acceptable,부족하다,no,yes,1
3,noun-adj,522,292,분,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,523,292,분개,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,524,292,분개하는,adjective,,acceptable,분개한다고,acceptable,분개한다고,yes,no,unacceptable,분개한다고,no,no,no,no,no,no,,,,acceptable,분개한다,yes,no,1
3,noun-adj,526,293,분노,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,679,293,수줍다,adjective,,unacceptable,수줍다고,unacceptable,수줍다고,yes,no,unacceptable,수줍다고,no,no,no,no,no,no,,,,acceptable,수줍다/수줍어한다,no,yes,1
1,noun-adj,697,293,시기심,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,698,293,시기하는,adjective,,acceptable,시기한다고,acceptable,시기한다고,yes,no,unacceptable,시기한다고,no,no,no,no,no,no,,,,acceptable,시기한다,no,yes,1
3,noun-adj,1410,293,분노한,adjective,"I_am question is a little bit awkward, but still ok",acceptable,분노한다고,acceptable,분노한다고,yes,no,unacceptable,분노한다고,no,no,no,no,no,no,,,,acceptable,분노한다,yes,no,1
1,noun-adj,1418,293,수줍음,noun,,,,,,,,,,,,,,,,,,,,,,,
1,no-pair,680,294,수척하다,adjective,,acceptable,수척하다고,acceptable,수척하다고,yes,no,unacceptable,수척하다고,no,no,yes,no,no,no,,,,acceptable,수척하다,no,yes,1
1,verb-adj,700,294,시달리는,adjective,,acceptable,시달린다고,acceptable,시달린다고,unsure,no,unacceptable,시달린다고,no,no,no,no,no,no,,,,acceptable,시달린다,no,yes,1
1,verb-adj,701,294,시달리다,verb,,acceptable,시달린다고,acceptable,시달린다고,unsure,no,unacceptable,시달린다고,no,no,no,no,no,no,,,,acceptable,시달린다,no,yes,
3,noun-adj,529,295,분하다,adjective,,acceptable,분하다고,acceptable,분하다고,yes,no,unacceptable,분하다고,no,no,no,no,no,no,,,,acceptable,분하다,yes,yes,1
1,noun-adj,681,295,수치,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,682,295,수치스럽다,adjective,,acceptable,수치스럽다고,acceptable,수치스럽다고,yes,no,unacceptable,수치스럽다고,no,no,no,no,no,no,,,,acceptable,수치스럽다,no,yes,1
1,noun-adj,703,295,시무룩하다,adjective,"I am part, past tense",acceptable,시무룩하다고,acceptable,시무룩하다고,yes,no,unacceptable,시무룩하다고,no,no,no,no,no,no,,,,acceptable,시무룩했다,no,yes,1
1,noun-adj,704,295,시무룩함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,531,296,불만,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,532,296,불만스럽다,adjective,causing: 시험 점수가 불만족스럽다 ; ,acceptable,불만스럽다고,acceptable,불만스럽다고,yes,yes,unacceptable,불만스럽다고,no,no,no,no,no,no,,,,acceptable,불만스럽다,no,yes,1
1,noun-adj,683,296,숙연하다,adjective,L part discussion needed.,acceptable,숙연하다고,acceptable,숙연하다고,yes,no,unacceptable,숙연하다고,no,no,no,no,no,no,,,,acceptable,숙연하다,no,yes,1
1,noun-adj,684,296,숙연함,noun,,,,,,,,,,,,,,,,,,,,,,,
